"","ID","textID","sentenceID","sentence","translation","PP"
"893",776,"PKM","49.1-6","GUEDY daruot y'r seithwyr a dywedyssam ni uchot; cladu penn Bendigeiduran yn y Gwynuryn yn Llundein, a'y wyneb ar Freinc, edrych a wnaeth Manauydan ar y dref yn Llundein, ac ar y gedymdeithon, a dodi ucheneit uawr, a chymryt diruawr alar a hiraeth yndaw.","After the seven men we spoke of above had buried Bendigeidfran's head on the Gwynfryn in London, with its face towards France, Manawydan looked at the town of London and at his companions, and heaved a great sigh, and immense sorrow and longing came over him.; Davies2007:35","GUEDY daruot y'r seithwyr a dywedyssam ni uchot; cladu penn Bendigeiduran yn y Gwynuryn yn Llundein, a'y wyneb ar Frein"
"894",785,"PKM","51.14-16","A guedy ymchwelut, kymryt eu gwledeu ac eu hesmwythder a orugant Pryderi a Manawydan.","When he returned, Pryderi and Manawydan feasted and relaxed.; Davies2007:36","A guedy ymchwelut"
"895",881,"PKM","77.3","A guedy ymgueiraw ohonunt, attaw ef y kyrchyssant.","After they had got themselves ready, they came to Math.; Davies2007:54","guedy ymgueiraw ohonunt"
"896",537,"BrutRB","90.42-46","a gwedy twyllaw ohonaw sened rufein drwy y ryw edewidyon twyllodrus hynny. a chaffel kenyat yr hynn yd oed yny geissaw. Ymchoelut a wnaeth parth ac ynys prydein","and after he enticed the Roman Senate through such deceitful promise and he took the permission which he was seeking he returned to the island of Britain","a gwedy twyllaw ohonaw sened rufein drwy y ryw edewidyon twyllodrus hynny. a chaffel kenyat yr hynn yd oed yny geissaw."
"897",791,"PKM","52.13-15","A guedy treulaw eu gwled ac eu darmerth o honunt, dechreu a wnaethant ymborth ar kic hela, a physcawt, a bydaueu.","When they had finished their feast and provisions, they began to live on meat they hunted, and on fish and swarms of wild bees.; Davies2007:37","A guedy treulaw eu gwled ac eu darmerth o honunt,"
"898",492,"BrutRB","86.24-26","A gwedy tagnefedu o veuruc yr holl ynys o'r mor y gilyd Dechreu karu gwyr rufein a oruc","and after Meuruc made peace in the whole island of the other sea he began to love the men of Rome","gwedy tagnefedu o veuruc yr holl ynys o'r mor y gilyd"
"899",193,"BrutRB","60.2-3","a gwedy y naclau o veli o bop peth o hynny kynullaw ymladwyr ynys prydein a oruc","and after Beli denied every thing of this he gathered the warriors of the Isle of Britain","gwedy y naclau o veli o bop peth o hynny"
"900",1092,"Ger","20.572-575","‘Ie,’ heb yr Arthur, ‘ewch y ymdiarchenu a chymerwch ych bwyd a byrywch ych blinder y arnoch, a chyn ych mynet ymdeith atteb a geffwch.","‘Yes,’ said Arthur, ‘go and change your clothes and take your food and throw off your weariness, and before you leave you shall have an answer.’ Davies2007:154","chyn ych mynet ymdeith"
"901",67,"BrutRB","37.43-45","a gwedy gwybot o wyr y kastell bot eu harglwyd yn llad eu gelynyon velly. Dyuot allan or kastell a wnaethant wynteu","and after the men of the fort knew that their leader was killed as well as their enemies, they came out of the fort","gwedy gwybot o wyr y kastell bot eu harglwyd yn llad eu gelynyon velly"
"902",25,"BrutRB","32.14-16","a gwedy gwybot o ascanius y dat ef hynny. erchi awnaeth oe dewinyon dywedut idaw","and after Ascanius, his father, knew this, he asked the seer to speak with him","gwedy gwybot o ascanius y dat ef hynny,"
"903",122,"BrutRB","47.34-36","a gwedy gwybot y gyfranc honno o locrinus kymryt kamber y vrawt a oruc y gyt ac ef","and after Locrinus knew of this affair, he lead Camber his brother together with him","gwedy gwybot y gyfranc honno o locrinus"
"904",173,"BrutRB","57.20-22","a gwedy gwybot hynny o ffernex. ffo hyt yn ffreinc a wnaeth","and after Fernex knew this, he escaped to France","gwedy gwybot hynny o ffernex"
"905",174,"BrutRB","57.25-27","a gwedy gwybot or vam llad y mab. Sef a wnaeth keisaw llad y mab byw yn lle y marw","and after the mother knew that her son was killed, she tried to kill the living son in place of the dead (one)","gwedy gwybot or vam llad y mab"
"906",199,"BrutRB","61.5-8","a gwedy gwrhau y hwnnw a honaw. kymeint a gauas o garyat. a chetymdeithas ac nat oed eil gwr nessaf yr brenhin namyn ef","and after he payed homage to this one he received so much affection and friendschip that no other man was as close to the king but he","gwedy gwrhau y hwnnw a honaw"
"907",397,"BrutRB","75.31-36","a gwedy gwelet o auarwy bryt y brenhin yn gyffroedic am lad y nei. ac yn llidiawc gwrtheb a oruc auarwy idaw ual hyn gan petrussaw rodi y nei wrth ewyllys y brenhin.","and after Afarwy saw the mind of the king agitated because of killing his nephew and angry Afarwy opposed him like this hesitating to give his nephew according to the king's will","a gwedy gwelet o auarwy bryt y brenhin yn gyffroedic am lad y nei. ac yn llidiawc"
"908",95,"BrutRB","42.33-35","a gwedy gwelet o vrutus hynny. kadarnhau y logeu a wnaeth ynteu","and after Brutus saw this he strenghtened his ships","gwedy gwelet o vrutus hynny"
"909",224,"BrutRB","63.34-40","a gwedy gwelet o veli a bran wyr rufein yn ebryvygu eu gwystlon. Sef a wnaethant wynteu gan fflemychu o anrugarawc irlloned peri crogi petwar gwystyl ar hugeint. o dylyedogyon rufein yg gwyd eu rieni. ac eu kenedyl","and after Beli and Bran saw the Romans despising their hostages, they, flaring of cruel wrath flaring, hung 24 hostages of high-borns of Rome in the presence of their parents and their cenedl","gwedy gwelet o veli a bran wyr rufein yn ebryvygu eu gwystlon"
"910",230,"BrutRB","64.11-14","a gwedy gwelet o veli a bran llad aerua kymeint a honno oc eu marchogyon. Gwellau a wnaethant wynteu. a chymell eu gelynyon drachafyn","and after Beli and Bran saw that the fight killed all of these from their riders, they improved and drove their enemies back","gwedy gwelet o veli a bran llad aerua kymeint a honno oc eu marchogyon"
"911",366,"BrutRB","73.16-17","a gwedy gwelet o ulkesar hynny ymgallau a oruc ynteu.","and after Cesar saw this he became wiser","a gwedy gwelet o ulkesar hynny"
"912",137,"BrutRB","50.38-40","a gwedy gwelet ohonaw y gyuoeth yn dagnouedus ef a adeilwys dinas yg gogled yr ynys","and after he saw his kingdom peaceful he built a citiy in the north of the island und nachdem er sein Reich friedlich gesehen hatte, baute er eine Stadt im Norden der Insel","gwedy gwelet ohonaw y gyuoeth yn dagnouedus"
"913",39,"BrutRB","34.9-11","A gwedy gwelet o bandrassus y llythyr hwnnw ae darllein rac y vron. galw attaw aoruc y gyghorwyr","And after Pandrassus saw this letter and it was in front of him he called his advisors to him","gwedy gwelet o bandrassus y llythyr hwnnw"
"914",42,"BrutRB","34.39-41","a gwedy gwelet o antigonus brawt. pandrassus vrenhin groec hynny doluryaw awnaeth yn vwy no meint","and after Antigonus, Pandrassus' brother, king of the Greek, saw this, he grieved excessively","gwedy gwelet o antigonus brawt pandrassus vrenhin groec hynn"
"915",103,"BrutRB","44.9-10","a gwedy gwelet o vrutus yno le kadarn adeilat kastell a wnaeth yno","and after Brutrus saw there a strong place he built a stronghold there","gwedy gwelet o vrutus yno le kadarn"
"916",110,"BrutRB","45.43-45","a gwedy gwelet or kewri wynt yn damgylchynu yr ynys. ffo a wnaethant y ogoueu yn y mynyded","and after the giants had seen them sourrounded the island, they fled to the caves in the mountains","gwedy gwelet or kewri wynt yn damgylchynu yr ynys"
"917",131,"BrutRB","49.9-12","a gwedy gwelet o wendoleu Madawc y mab yn oedran y gallei bot yn vrenhin. gellwg y vrenhinyaeth idaw a wnaeth","and after Gwendoleu saw Madoc, her son, in maturity that he could be king, she gave the reign to him","gwedy gwelet o wendoleu Madawc y mab yn oedran y gallei bot yn vrenhin"
"918",180,"BrutRB","57.45-46","a gwedy gwelet o dyfynwal hwyret yd oed yn kaffel y uudugolyaeth","and after Dyvynwal saw how late it was, he took the victory","gwedy gwelet o dyfynwal hwyret"
"919",210,"BrutRB","62.27-31","a gwedy gwelet or gwyr hynny na ellynt ym erbynyeit a beli a bran. dyuot yn ufud a wnaethant y rodi darystygedigaeth udunt","and after the men saw this, that they couldn't match Beli and Bran, they came obediently to give them submission","gwedy gwelet or gwyr hynny na ellynt ym erbynyeit a beli a bran"
"920",385,"BrutRB","74.23-25","a gwedy gwelet o ulkessar y dygwydaw yny ran uwyaf a gwaethaf o'r ymlad ymhoelut y logeu a oruc","and after Cesar had seen that they had fallen in the greatest part and worst of the fight, he turned back to his ships","a gwedy gwelet o ulkessar y dygwydaw yny ran uwyaf a gwaethaf o'r ymlad"
"921",446,"BrutRB","81.43-45","a gwedy gwelet o weiryd adarweindawc ry lad y brenhin. Bwrw y arueu e hun a oruc","and after Gweiryd Adarweinidog saw that the king had been killed he cast off his own arms","a gwedy gwelet o weiryd adarweindawc ry lad y brenhin."
"922",499,"BrutRB","87.14-18","a gwedy gwelet o'r pab hwnnw y grefydus damunet ef a'e darystygedigaeth. Sef yd anuones attaw deu wr grefydus fydlawn dysgodron","and after this pope saw his religious wish and his humility he send to him two men, religious faithful teachers","a gwedy gwelet o'r pab hwnnw y grefydus damunet ef a'e darystygedigaeth."
"923",74,"BrutRB","39.4-6","a gwedy gwelet ohonaw gogyuadaw y ageu. atteb a wnaeth yn y wed honn","and after he saw the danger of this death he asked in this manner","gwedy gwelet ohonaw gogyuadaw y ageu"
"924",382,"BrutRB","74.10-12","a gwedy gwelet hynny onadunt keissaw y tir a orugant yn angerdawl.","and after they saw this they attacked the land vehemently","a gwedy gwelet hynny onadunt"
"925",90,"BrutRB","41.32-34","a gwedy goruot onadunt hwy kymryt llawer o yspeileu y piratas a wnaethant.","and after they were victorious they captured many spies of the piratas","gwedy goruot onadunt hwy"
"926",1210,"BrutRB","43.37-39","a gwedy ffo goffar hyt yn teruyneu ffreinc y kwynwys wrth y gedymdeithon rac estrawn genedyl","and after Goffar flew as far as the border of France he complained to his companpions about the foreign cenedl.","gwedy ffo goffar hyt yn teruyneu ffreinc"
"927",415,"BrutRB","77.12-13","A gwedy edrych o ulkesar y llythyr hwnnw. Sef a gauas o gyghor y wyrda nat…","and after Cesar saw this letter, he took from counsel of the noble men that…","A gwedy edrych o ulkesar y llythyr hwnnw."
"928",86,"BrutRB","40.52-54","gwedy dywedut hynny ohonaw hyt ym penn naweith treiglaw ygkylch yr allawr a wnaeth pedeir gweith","after he [Brutus] said this nine times he walking in circles arounf the altar four times","gwedy dywedut hynny ohonaw hyt ym penn naweith"
"929",23,"BrutRB","32.9-11","a gwedy drychauel ascanius ar vrenhinawl gyuoeth. ef a adeilwys dinas ar auon tiberis","and after Ascanius was sucessful with the royal government he built a city on the river Tiber","gwedy drychauel ascanius ar vrenhinawl gyuoeth"
"930",479,"BrutRB","85.5-6","a gwedy dynyssau gweiryd parth a'e heneint karu gwyr rufein a oruc.","and after Gweiryd came nearer to his old age he loved the men of Rome","gwedy dynyssau gweiryd parth a'e heneint"
"931",654,"PKM","16.8-10","a guedy y dyuot y gynted y neuad kyuarch guell a wnaeth y Wawl uab Clut a'y gedymdeithon o wyr a gwraged.","and when he had come to the upper end of the hall he greeted Gwawl son of Clud and his company of men and women; Davies2007:13","guedy y dyuot y gynted y neuad"
"932",1030,"Ger","76.185-186","A gwedy dyuot ohonaw parth a’r llys, ny welei hayach","When he got to the court he could see hardly anything,…Davies2007:144","gwedy dyuot ohonaw parth a’r llys"
"933",190,"BrutRB","59.42-46","gwedy dyuot bran yr tir oe lyges. Erchi a wnaeth drwy genadeu y veli etryt y gyuoeth idaw ae wreic ry dalyssei ynteu gan vygythyaw","after Bran went to land from his ships, he asked Beli through messengers to give back the kingdom to him and his wife who he had captured with threatening","gwedy dyuot bran yr tir oe lyges"
"934",456,"BrutRB","82.31-33","a gwedy y dyuot hyt yno dechreu ymlad a'r gaer a oruc.","and after he[Gloew] had come there he began fighting [against] the city","a gwedy y dyuot hyt yno"
"935",519,"BrutRB","89.16-20","a gwedy dyuot o seuerus hyt yr ynys honn a bot llawer o ymladeu creulawn yrygtaw a'r brytanyeit. goresgyn ran o'r ynys a wnaeth a'r ran arall ny allwys y goresgyn.","and after Severus came to this island and there were many fierce battles between him and the British he subjugated a part of the island and the other he was not able to overpower it","gwedy dyuot o seuerus hyt yr ynys honn a bot llawer o ymladeu creulawn yrygtaw a'r brytanyeit."
"936",102,"BrutRB","44.5-7","a gwedy distryw ohonunt y genedyl honno ar wlat yny wed honno. y doethant hyt yn dinas turon","and after they destroyed this cenedl and the land in this manner they came to the city Turon","gwedy distryw ohonunt y genedyl honno ar wlat yny wed honno"
"937",256,"BrutRB","32.17-20","a gwedy dewinaw onadunt a chaffel diheurwyd or peth hwnnw wynt a dywedassant vot y vorwyn yn veichawc ar vab a ladei y vam ae dat.","and after they prophecised and took certainty of this thing, they said that the maiden was pregnant with a son who would kill his mother and his father","gwedy dewinaw onadunt a chaffel diheurwyd or peth hwnnw"
"938",117,"BrutRB","46.45-47.2","A gwedy daruot y vrutus adeilat y dinas megys y dywespwyt uchot. Gossot kywydawr a oruc yndaw","And after Brutus finished building the city, how was said above, he placed citizens in it Und nachdem Brutus beendet hatte, die Stadt auf diese Weise zu bauen, wie oben gesagt wurde, setzte er Einwohner in sie","gwedy daruot y vrutus adeilat y dinas"
"939",324,"BrutRB","70.1-8","Ac yn yr amser hwnnw megys y keffir yn ystoryaeu gwyr rufein. Gwedy daruot y ulkessar oresgyn freinc a dyuot hyt yg glan y mor ar traeth. a gwedy arganuot ohonaw odyno ynys prydein. A gwybot py dir oed a|phwy oed yn y chyuanhedu. Y dywawt mae un genedyl oed wyr rufein ar brytanyaeit","An in that time as one received stories of the men of Rome, after Julius Cesar had finished conquering France and came as far as the sea shore and the beach and after he saw then the Island of Britain and he knew what kind of land it was and who was inhabiting (it), he said, that is one tribe who were men of Rome and the British","Gwedy daruot y ulkessar oresgyn freinc a dyuot hyt yg glan y mor ar traeth."
"940",381,"BrutRB","74.4-7","A gwedy daruot y ulkesar kaffel pob peth yn barawt. kychwyn y'r mor a lluossogrwyd gantaw parth ac ynys brydein a oruc.","And after it happened to Cesar to take every thing prepared he set of over the see and a host with him to the island of Britain","A gwedy daruot y ulkesar kaffel pob peth yn barawt."
"941",510,"BrutRB","88.20-24","A gwedy daruot y'r deu wrda gatholic hynny llunyaethu pop peth yn wedus o'r a berthynei parth a'r lan fyd ymchoelut a orugant drachefyn parth a rufein","and after these two Catholic men arranged everything properly which belonged to the way of the church of faith they returned to Rome","A gwedy daruot y'r deu wrda gatholic hynny llunyaethu pop peth yn wedus o'r a berthynei parth a'r lan fyd"
"942",526,"BrutRB","89.42-45","a gwedy kynullaw ohonaw holl ieuenctit a dewred y wlat honno. Dyuot a wnaeth y ynys prydein. a llyges uawr gantaw","and after he assembled all youth and men in the prime of life of this island he came to the island of Britain and a great fleet with him","a gwedy kynullaw ohonaw holl ieuenctit a dewred y wlat honno."
"943",98,"BrutRB","42.46-43.2","a gwedy Kyweiryaw y vydin ohonaw. Kyrchu y elynyon a oruc","and after he arranged the army he approached the enemies","gwedy Kyweiryaw y vydin ohonaw"
"944",1136,"Ger","25.698-699","a gwedy clybot o Erbin hynny dywedut a oruc ynteu hynny y Enyt,…","…and when Erbin heard them he told Enid,… Davies2007:157","gwedy clybot o Erbin hynny"
"945",124,"BrutRB","48.10-13","a gwedy clybot hynny o gorineus. lluydaw a oruc","and after Corineus heard this he grew angry und nachdem Corineus dieses gehört hatte, wurde er zornig","gwedy clybot hynny o gorineus"
"946",93,"BrutRB","42.12-15","A gwedy clybot o hwnnw diskynu estrawn genedyl yny wlat anuon a wnaeth attunt y wybot beth a vynnynt ae ryuel ae hedwch.","and after this one heard that a foreign people landed in his land he send to them in order to know what the wished either his war or his peace","gwedy clybot o hwnnw diskynu estrawn genedyl yny wlat"
